contracts/fuses/moonwell/MoonwellSupplyFuse.sol; MoonwellSupplyFuseMintFailed(); 0x40fb373b
contracts/fuses/moonwell/MoonwellEnableMarketFuse.sol; MoonwellEnableMarketFuseUnsupportedMToken(address mToken); 0x721f32fa
contracts/fuses/moonwell/MoonwellEnableMarketFuse.sol; MoonwellEnableMarketFuseEmptyArray(); 0x6f65b94f
contracts/fuses/moonwell/MoonwellBalanceFuse.sol; MoonwellBalanceFuseInvalidPrice(); 0x6e836fb3
contracts/fuses/moonwell/MoonwellBorrowFuse.sol; MoonwellBorrowFuseUnsupportedAsset(address asset); 0xc1d0ed54
contracts/fuses/moonwell/MoonwellBorrowFuse.sol; MoonwellBorrowFuseNoAssetsFound(); 0x6e2704e3
contracts/fuses/moonwell/MoonwellBorrowFuse.sol; MoonwellBorrowFuseBorrowFailed(); 0xefd62a77
contracts/fuses/moonwell/MoonwellBorrowFuse.sol; MoonwellBorrowFuseRepayFailed(); 0xfed205cd
contracts/fuses/curve_stableswap_ng/CurveStableswapNGSingleSideBalanceFuse.sol; AssetNotFoundInCurvePool(address curvePool, address asset); 0x4d832167
contracts/fuses/curve_stableswap_ng/CurveStableswapNGSingleSideSupplyFuse.sol; CurveStableswapNGSingleSideSupplyFuseUnsupportedPool(address poolAddress); 0x9e8fa8c0
contracts/fuses/curve_stableswap_ng/CurveStableswapNGSingleSideSupplyFuse.sol; CurveStableswapNGSingleSideSupplyFuseUnsupportedPoolAsset(address asset); 0xffa5112a
contracts/fuses/erc4626/Erc4626SupplyFuse.sol; Erc4626SupplyFuseUnsupportedVault(string action, address asset); 0x3a029d4b
contracts/fuses/aave_v2/AaveV2SupplyFuse.sol; AaveV2SupplyFuseUnsupportedAsset(address asset); 0x79d732ba
contracts/fuses/gearbox_v3/GearboxV3FarmSupplyFuse.sol; GearboxV3FarmdSupplyFuseUnsupportedFarmdToken(string action, address farmdToken); 0xac2fc364
contracts/fuses/fluid_instadapp/FluidInstadappStakingSupplyFuse.sol; FluidInstadappStakingSupplyFuseUnsupportedStakingPool(string action, address stakingPool); 0x0c86e7fd
contracts/fuses/euler/EulerV2ControllerFuse.sol; EulerV2ControllerFuseUnsupportedEnterAction(address vault, bytes1 subAccount); 0x5a78394c
contracts/fuses/euler/EulerV2CollateralFuse.sol; EulerV2CollateralFuseUnsupportedEnterAction(address vault, bytes1 subAccount); 0x825b5209
contracts/fuses/euler/EulerV2SupplyFuse.sol; EulerV2SupplyFuseUnsupportedEnterAction(address vault, bytes1 subAccount); 0x505194c2
contracts/fuses/euler/EulerV2BorrowFuse.sol; EulerV2BorrowFuseUnsupportedEnterAction(address vault, bytes1 subAccount); 0x9edd79db
contracts/fuses/uniswap/UniswapV3SwapFuse.sol; UniswapV3SwapFuseUnsupportedToken(address asset); 0x93fad497
contracts/fuses/uniswap/UniswapV3SwapFuse.sol; UnsupportedMethod(); 0x1b517b18
contracts/fuses/uniswap/UniswapV3SwapFuse.sol; SliceOutOfBounds(); 0x3b99b53d
contracts/fuses/uniswap/UniswapV3CollectFuse.sol; UnsupportedMethod(); 0x1b517b18
contracts/fuses/uniswap/UniswapV2SwapFuse.sol; UniswapV2SwapFuseUnsupportedToken(address asset); 0xf6fa7abb
contracts/fuses/uniswap/UniswapV2SwapFuse.sol; UnsupportedMethod(); 0x1b517b18
contracts/fuses/uniswap/UniswapV3ModifyPositionFuse.sol; UniswapV3ModifyPositionFuseUnsupportedToken(address token0, address token1); 0x0878341c
contracts/fuses/uniswap/UniswapV3NewPositionFuse.sol; UniswapV3NewPositionFuseUnsupportedToken(address token0, address token1); 0x31d5d726
contracts/fuses/compound_v3/CompoundV3SupplyFuse.sol; CompoundV3SupplyFuseUnsupportedAsset(string action, address asset); 0xd2ff8510
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts/crosschain/errors.sol; NotCrossChainCall(); 0x4a74df92
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts/crosschain/errors.sol; InvalidCrossChainSender(address actual, address expected); 0xef25d32b
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts/utils/ShortStrings.sol; StringTooLong(string str); 0x305a27a9
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts/utils/ShortStrings.sol; InvalidShortString(); 0xb3512b0c
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts/utils/structs/DoubleEndedQueue.sol; Empty(); 0x3db2a12a
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts/utils/structs/DoubleEndedQueue.sol; OutOfBounds(); 0xb4120f14
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts-upgradeable/crosschain/errorsUpgradeable.sol; NotCrossChainCall(); 0x4a74df92
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts-upgradeable/crosschain/errorsUpgradeable.sol; InvalidCrossChainSender(address actual, address expected); 0xef25d32b
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts-upgradeable/utils/ShortStringsUpgradeable.sol; StringTooLong(string str); 0x305a27a9
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts-upgradeable/utils/ShortStringsUpgradeable.sol; InvalidShortString(); 0xb3512b0c
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts-upgradeable/utils/structs/DoubleEndedQueueUpgradeable.sol; Empty(); 0x3db2a12a
node_modules/@chainlink/contracts/node_modules/@openzeppelin/contracts-upgradeable/utils/structs/DoubleEndedQueueUpgradeable.sol; OutOfBounds(); 0xb4120f14
node_modules/@chainlink/contracts/src/v0.8/tests/Broken.sol; Unauthorized(string reason, int256 reason2); 0x34da2743
node_modules/@chainlink/contracts/src/v0.8/tests/Counter.sol; AlwaysRevert(); 0x8bba4aff
node_modules/@chainlink/contracts/src/v0.8/tests/VerifiableLoadBase.sol; IndexOutOfRange(); 0x1390f2a1
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/Paymaster.sol; OnlyCallableFromLink(); 0x44b0e3c3
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/Paymaster.sol; InvalidCalldata(); 0x8129bbcd
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/Paymaster.sol; Unauthorized(address sender, address validator); 0x295a81c1
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/Paymaster.sol; UserOperationAlreadyTried(bytes32 userOpHash); 0x7413dcf8
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/Paymaster.sol; InsufficientFunds(uint256 juelsNeeded, uint256 subscriptionBalance); 0x03eb8b54
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/SCA.sol; IncorrectNonce(uint256 currentNonce, uint256 nonceGiven); 0x7ba63394
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/SCA.sol; NotAuthorized(address sender); 0x4a0bfec1
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/SCA.sol; BadFormatOrOOG(); 0x20e9b5d2
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/SCA.sol; TransactionExpired(uint256 deadline, uint256 currentTimestamp); 0x300249d7
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/SCA.sol; InvalidSignature(bytes32 operationHash, address owner); 0x78d50c7f
node_modules/@chainlink/contracts/src/v0.8/transmission/dev/ERC-4337/SmartContractAccountFactory.sol; DeploymentFailed(); 0x30116425
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; TooManyConsumers(uint16 maximumConsumers); 0xb72bc703
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; InsufficientBalance(uint96 currentBalanceJuels); 0x6b0fe56f
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; InvalidConsumer(); 0x71e83137
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; CannotRemoveWithPendingRequests(); 0x06eb10c8
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; InvalidSubscription(); 0x1f6a65b6
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; OnlyCallableFromLink(); 0x44b0e3c3
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; InvalidCalldata(); 0x8129bbcd
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; MustBeSubscriptionOwner(); 0x5a68151d
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; TimeoutNotExceeded(); 0xa2376fe8
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsSubscriptions.sol; MustBeProposedOwner(address proposedOwner); 0x4e1d9f18
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/accessControl/TermsOfServiceAllowList.sol; InvalidSignature(); 0x8baa579f
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/accessControl/TermsOfServiceAllowList.sol; InvalidUsage(); 0x381cfcbd
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/accessControl/TermsOfServiceAllowList.sol; RecipientIsBlocked(); 0x62b7a34d
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/libraries/FunctionsRequest.sol; EmptySource(); 0x22ce3edd
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/libraries/FunctionsRequest.sol; EmptySecrets(); 0xe889636f
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/libraries/FunctionsRequest.sol; EmptyArgs(); 0xfe936cb7
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/libraries/FunctionsRequest.sol; NoInlineSecrets(); 0xa80d31f7
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsClient.sol; OnlyRouterCanFulfill(); 0xc6829f83
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/example/FunctionsClientExample.sol; UnexpectedRequestID(bytes32 requestId); 0xd068bf5b
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/ocr/OCR2Base.sol; ReportInvalid(); 0x0be36328
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/ocr/OCR2Base.sol; InvalidConfig(string message); 0x89a61989
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/Routable.sol; RouterMustBeSet(); 0x4a61d10a
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/Routable.sol; OnlyCallableByRouter(); 0xc41a5b09
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/Routable.sol; OnlyCallableByRouterOwner(); 0xa0f0a446
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsCoordinator.sol; InconsistentReportData(); 0xe915fda5
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsCoordinator.sol; EmptyPublicKey(); 0x4f42be3d
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsCoordinator.sol; UnauthorizedPublicKeyChange(); 0xed6dd19b
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; EmptyRequestData(); 0x00c1cfc0
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; OnlyCallableFromCoordinator(); 0x8bec23e7
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; SenderMustAcceptTermsOfService(address sender); 0x22906263
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; InvalidGasFlagValue(uint8 value); 0x45c108ce
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; GasLimitTooBig(uint32 limit); 0x1d70f87a
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; DuplicateRequestId(bytes32 requestId); 0x304f32e8
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; RouteNotFound(bytes32 id); 0x80833e33
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; InvalidProposal(); 0xee032808
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsRouter.sol; IdentifierIsReserved(bytes32 id); 0x4855c288
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; UnsupportedRequestDataVersion(); 0xdada7587
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; InsufficientBalance(); 0xf4d678b8
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; InvalidSubscription(); 0x1f6a65b6
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; UnauthorizedSender(); 0x08094908
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; MustBeSubOwner(address owner); 0xd8a3fb52
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; InvalidLinkWeiPrice(int256 linkWei); 0x43d4cf66
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; PaymentTooLarge(); 0xe80fa381
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; NoTransmittersSet(); 0x30274b3a
node_modules/@chainlink/contracts/src/v0.8/functions/v1_0_0/FunctionsBilling.sol; InvalidCalldata(); 0x8129bbcd
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/ocr/OCR2Base.sol; ReportInvalid(string message); 0x660bd4ba
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/ocr/OCR2Base.sol; InvalidConfig(string message); 0x89a61989
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsCoordinator.sol; InconsistentReportData(); 0xe915fda5
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsCoordinator.sol; EmptyPublicKey(); 0x4f42be3d
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsCoordinator.sol; UnauthorizedPublicKeyChange(); 0xed6dd19b
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; UnsupportedRequestDataVersion(); 0xdada7587
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; InsufficientBalance(); 0xf4d678b8
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; InvalidSubscription(); 0x1f6a65b6
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; UnauthorizedSender(); 0x08094908
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; MustBeSubOwner(address owner); 0xd8a3fb52
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; InvalidLinkWeiPrice(int256 linkWei); 0x43d4cf66
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; PaymentTooLarge(); 0xe80fa381
node_modules/@chainlink/contracts/src/v0.8/functions/v1_1_0/FunctionsBilling.sol; NoTransmittersSet(); 0x30274b3a
